Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - 磨制破坏石
appliedenergistics2:facade:0, 线缆伪装板 - 磨制复仇石
appliedenergistics2:facade:0, 线缆伪装板 - 磨制坚毅石
appliedenergistics2:facade:0, 线缆伪装板 - 原生意志合金
appliedenergistics2:facade:0, 线缆伪装板 - 腐蚀意志合金
appliedenergistics2:facade:0, 线缆伪装板 - 破坏意志合金
appliedenergistics2:facade:0, 线缆伪装板 - 复仇意志合金
appliedenergistics2:facade:0, 线缆伪装板 - 坚毅意志合金
appliedenergistics2:facade:0, 线缆伪装板 - 原生石柱
appliedenergistics2:facade:0, 线缆伪装板 - 腐蚀石柱
appliedenergistics2:facade:0, 线缆伪装板 - 破坏石柱
appliedenergistics2:facade:0, 线缆伪装板 - 复仇石柱
appliedenergistics2:facade:0, 线缆伪装板 - 坚毅石柱
appliedenergistics2:facade:0, 线缆伪装板 - 二重原生石柱
appliedenergistics2:facade:0, 线缆伪装板 - 二重腐蚀石柱
appliedenergistics2:facade:0, 线缆伪装板 - 二重破坏石柱
appliedenergistics2:facade:0, 线缆伪装板 - 二重复仇石柱
appliedenergistics2:facade:0, 线缆伪装板 - 二重坚毅石柱
appliedenergistics2:facade:0, 线缆伪装板 - 原生顶柱
appliedenergistics2:facade:0, 线缆伪装板 - 腐蚀顶柱
appliedenergistics2:facade:0, 线缆伪装板 - 破坏顶柱
appliedenergistics2:facade:0, 线缆伪装板 - 复仇顶柱
appliedenergistics2:facade:0, 线缆伪装板 - 坚毅顶柱
appliedenergistics2:facade:0, 线缆伪装板 - [原生]意志之瞳
appliedenergistics2:facade:0, 线缆伪装板 - [腐蚀]意志之瞳
appliedenergistics2:facade:0, 线缆伪装板 - [破坏]意志之瞳
appliedenergistics2:facade:0, 线缆伪装板 - [复仇]意志之瞳
appliedenergistics2:facade:0, 线缆伪装板 - [坚毅]意志之瞳
appliedenergistics2:facade:0, 线缆伪装板 - Botanical Rune
appliedenergistics2:facade:0, 线缆伪装板 - Thaumic Rune
appliedenergistics2:facade:0, 线缆伪装板 - tile.artisanworktables.tab_icon.name
appliedenergistics2:facade:0, 线缆伪装板 - Psi粉块
appliedenergistics2:facade:0, 线缆伪装板 - 比特币矿
appliedenergistics2:facade:0, 线缆伪装板 - 比特币方块
appliedenergistics2:facade:0, 线缆伪装板 - 注血木板
appliedenergistics2:facade:0, 线缆伪装板 - 石板块
appliedenergistics2:facade:0, 线缆伪装板 - 石板块
appliedenergistics2:facade:0, 线缆伪装板 - 石板块
appliedenergistics2:facade:0, 线缆伪装板 - 石板块
appliedenergistics2:facade:0, 线缆伪装板 - 石板块
appliedenergistics2:facade:0, 线缆伪装板 - 注血木
appliedenergistics2:facade:0, 线缆伪装板 - 注血铁块
appliedenergistics2:facade:0, 线缆伪装板 - 注血荧石
appliedenergistics2:facade:0, 线缆伪装板 - 活石
appliedenergistics2:facade:0, 线缆伪装板 - 活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 苔活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 裂活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 框边活石砖
appliedenergistics2:facade:0, 线缆伪装板 - 活木
appliedenergistics2:facade:0, 线缆伪装板 - 活木板
appliedenergistics2:facade:0, 线缆伪装板 - 苔活木板
appliedenergistics2:facade:0, 线缆伪装板 - 框边活木板
appliedenergistics2:facade:0, 线缆伪装板 - 框纹活木板
appliedenergistics2:facade:0, 线缆伪装板 - 微光活木
appliedenergistics2:facade:0, 线缆伪装板 - 力量传递器
appliedenergistics2:facade:0, 线缆伪装板 - 炼金催化器
appliedenergistics2:facade:0, 线缆伪装板 - 魔力钢块
appliedenergistics2:facade:0, 线缆伪装板 - 泰拉钢块
appliedenergistics2:facade:0, 线缆伪装板 - 源质钢块
appliedenergistics2:facade:0, 线缆伪装板 - 魔力钻石块
appliedenergistics2:facade:0, 线缆伪装板 - 龙石块
appliedenergistics2:facade:0, 线缆伪装板 - 梦之木
appliedenergistics2:facade:0, 线缆伪装板 - 梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 苔梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 框边梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 框纹梦之木板
appliedenergistics2:facade:0, 线缆伪装板 - 微光梦之木
appliedenergistics2:facade:0, 线缆伪装板 - 炼造催化器
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 阿兹勒赫瓷砖
appliedenergistics2:facade:0, 线缆伪装板 - 蕴魔土
appliedenergistics2:facade:0, 线缆伪装板 - 白色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 橙色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 品红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 淡蓝色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黄色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黄绿色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 粉红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 灰色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 淡灰色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 青色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 紫色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 棕色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 绿色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 红色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 黑色花瓣块
appliedenergistics2:facade:0, 线缆伪装板 - 烈焰网
appliedenergistics2:facade:0, 线缆伪装板 - 活根
appliedenergistics2:facade:0, 线缆伪装板 - 恶魔头南瓜
appliedenergistics2:facade:0, 线缆伪装板 - 魔力风暴
appliedenergistics2:facade:0, 线缆伪装板 - 微光石
appliedenergistics2:facade:0, 线缆伪装板 - 微光木板
appliedenergistics2:facade:0, 线缆伪装板 - 干草地
appliedenergistics2:facade:0, 线缆伪装板 - 黄金草地
appliedenergistics2:facade:0, 线缆伪装板 - 鲜草草地
appliedenergistics2:facade:0, 线缆伪装板 - 焦草草地
appliedenergistics2:facade:0, 线缆伪装板 - 注魔草地
appliedenergistics2:facade:0, 线缆伪装板 - 异变草地
appliedenergistics2:facade:0, 线缆伪装板 - 烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹烟熏石英块
appliedenergistics2:facade:0, 线缆伪装板 - 魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹魔力石英块
appliedenergistics2:facade:0, 线缆伪装板 - 烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹烈焰石英块
appliedenergistics2:facade:0, 线缆伪装板 - 熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹熏香石英块
appliedenergistics2:facade:0, 线缆伪装板 - 红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹红色石英块
appliedenergistics2:facade:0, 线缆伪装板 - 精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹精灵石英块
appliedenergistics2:facade:0, 线缆伪装板 - 金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹金黄石英块
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原石头
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原圆石
appliedenergistics2:facade:0, 线缆伪装板 - 变质森林石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质平原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质高山石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质菌丝石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质沼泽石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质沙漠石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质雪原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 变质高原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质森林石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质平原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质高山石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质菌丝石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质沼泽石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质沙漠石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质雪原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 錾制变质高原石砖
appliedenergistics2:facade:0, 线缆伪装板 - 白色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 黑色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 蓝色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 红色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 黄色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 绿色葡萄牙路面
appliedenergistics2:facade:0, 线缆伪装板 - 致密构建方块
appliedenergistics2:facade:0, 线缆伪装板 - 道路方块
appliedenergistics2:facade:0, 线缆伪装板 - 条纹道路方块
appliedenergistics2:facade:0, 线缆伪装板 - 沥青块
appliedenergistics2:facade:0, 线缆伪装板 - 木炭块
appliedenergistics2:facade:0, 线缆伪装板 - 硫块
appliedenergistics2:facade:0, 线缆伪装板 - 焦油矿石
appliedenergistics2:facade:0, 线缆伪装板 - 硫磺矿石
appliedenergistics2:facade:0, 线缆伪装板 - 钾盐矿石
appliedenergistics2:facade:0, 线缆伪装板 - 磷矿石
appliedenergistics2:facade:0, 线缆伪装板 - Gold Engraved Block
appliedenergistics2:facade:0, 线缆伪装板 - Gold Large Bricks
appliedenergistics2:facade:0, 线缆伪装板 - Gold Bricks
appliedenergistics2:facade:0, 线缆伪装板 - Gold Crystals
appliedenergistics2:facade:0, 线缆伪装板 - Gold Hazard Block
appliedenergistics2:facade:0, 线缆伪装板 - Iron Engraved Block
appliedenergistics2:facade:0, 线缆伪装板 - Iron Large Bricks
appliedenergistics2:facade:0, 线缆伪装板 - Iron Bricks
appliedenergistics2:facade:0, 线缆伪装板 - Iron Crystals
appliedenergistics2:facade:0, 线缆伪装板 - Iron Hazard Block
appliedenergistics2:facade:0, 线缆伪装板 - Ice Shield
appliedenergistics2:facade:0, 线缆伪装板 - 魔石块
appliedenergistics2:facade:0, 线缆伪装板 - 魔石凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 魔石大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 魔石砖
appliedenergistics2:facade:0, 线缆伪装板 - 魔石晶体
appliedenergistics2:facade:0, 线缆伪装板 - 魔石警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜块
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜砖
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜晶体
appliedenergistics2:facade:0, 线缆伪装板 - 幻铜警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金矿石
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金块
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金砖
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金晶体
appliedenergistics2:facade:0, 线缆伪装板 - 神秘蓝金警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 铂矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铂块
appliedenergistics2:facade:0, 线缆伪装板 - 铂凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 铂大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 铂砖
appliedenergistics2:facade:0, 线缆伪装板 - 铂晶体
appliedenergistics2:facade:0, 线缆伪装板 - 铂警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 锡矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锡块
appliedenergistics2:facade:0, 线缆伪装板 - 锡凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 锡大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 锡砖
appliedenergistics2:facade:0, 线缆伪装板 - 锡晶体
appliedenergistics2:facade:0, 线缆伪装板 - 锡警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶矿石
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶砖
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶晶体
appliedenergistics2:facade:0, 线缆伪装板 - 熔岩结晶警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯矿石
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯块
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯砖
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯晶体
appliedenergistics2:facade:0, 线缆伪装板 - 伊格内修斯警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 锌矿石
appliedenergistics2:facade:0, 线缆伪装板 - 锌块
appliedenergistics2:facade:0, 线缆伪装板 - 锌凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 锌大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 锌砖
appliedenergistics2:facade:0, 线缆伪装板 - 锌晶体
appliedenergistics2:facade:0, 线缆伪装板 - 锌警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 以太块
appliedenergistics2:facade:0, 线缆伪装板 - 以太凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 以太大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 以太砖
appliedenergistics2:facade:0, 线缆伪装板 - 以太晶体
appliedenergistics2:facade:0, 线缆伪装板 - 以太警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 银钻块
appliedenergistics2:facade:0, 线缆伪装板 - 银钻凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 银钻大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 银钻砖
appliedenergistics2:facade:0, 线缆伪装板 - 银钻晶体
appliedenergistics2:facade:0, 线缆伪装板 - 银钻警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜块
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜砖
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜晶体
appliedenergistics2:facade:0, 线缆伪装板 - 黄铜警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 星银矿石
appliedenergistics2:facade:0, 线缆伪装板 - 星银块
appliedenergistics2:facade:0, 线缆伪装板 - 星银凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 星银大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 星银砖
appliedenergistics2:facade:0, 线缆伪装板 - 星银晶体
appliedenergistics2:facade:0, 线缆伪装板 - 星银警示方块
appliedenergistics2:facade:0, 线缆伪装板 - 魂晶块
appliedenergistics2:facade:0, 线缆伪装板 - 魂晶凹面块
appliedenergistics2:facade:0, 线缆伪装板 - 魂晶大型砖
appliedenergistics2:facade:0, 线缆伪装板 - 魂晶砖
